-5 -4 4
-1 -4 4
-1 -4 6
-5 -4 6

-5 -4 4
-3 -0.536 4
-3 -0.536 6
-5 -4 6

-5 -4 4
-7 -0.536 4
-7 -0.536 6
-5 -4 6

-5 -4 4
-9 -4 4
-9 -4 6
-5 -4 6

-5 -4 4
-7 -7.464 4
-7 -7.464 6
-5 -4 6

-5 -4 4
-3 -7.464 4
-3 -7.464 6
-5 -4 6

-5 -4 4
-1 -4 4
-1 -4 6
-5 -4 6

