116 74 6 
117.992 74.1743 6 
117.992 74.1743 10 
116 74 10 

116 74 6 
116.845 75.8126 6 
116.845 75.8126 10 
116 74 10 

116 74 6 
114.853 75.6383 6 
114.853 75.6383 10 
116 74 10 

116 74 6 
114.008 73.8257 6 
114.008 73.8257 10 
116 74 10 

116 74 6 
115.155 72.1874 6 
115.155 72.1874 10 
116 74 10 

116 74 6 
117.147 72.3617 6 
117.147 72.3617 10 
116 74 10 

116 74 6 
117.992 74.1743 6 
117.992 74.1743 10 
116 74 10 

