124 74 6 
125.992 74.1743 6 
125.992 74.1743 10 
124 74 10 

124 74 6 
124.845 75.8126 6 
124.845 75.8126 10 
124 74 10 

124 74 6 
122.853 75.6383 6 
122.853 75.6383 10 
124 74 10 

124 74 6 
122.008 73.8257 6 
122.008 73.8257 10 
124 74 10 

124 74 6 
123.155 72.1874 6 
123.155 72.1874 10 
124 74 10 

124 74 6 
125.147 72.3617 6 
125.147 72.3617 10 
124 74 10 

124 74 6 
125.992 74.1743 6 
125.992 74.1743 10 
124 74 10 

